Autor	Dimensión	Fecha	Número de catálogo	Procedencia	Serie	Soporte	Tipo de obra	Técnica	Título	URL	Lugar de producción
Haes, Carlos de	Alto: 32 cm.;Ancho: 41 cm.	Hacia  1866	P007483	Donación de Jaime Morera con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Lienzo pegado a lienzo	Pintura	Óleo	Costa de las cercanías de Lequeitio	https://www.museodelprado.es/coleccion/obra-de-arte/costa-de-las-cercanias-de-lequeitio/f26e2b56-12bf-4aa9-9138-0fa1f534f755	
Haes, Carlos de	Alto: 33 cm.;Ancho: 41 cm.	Hacia  1866	P007484	Donación de los discípulos de Carlos de Haes con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Lienzo	Pintura	Óleo	Playa de Carraspio (Lequeitio)	https://www.museodelprado.es/coleccion/obra-de-arte/playa-de-carraspio-lequeitio/822fb7f7-0ea1-443b-bcf7-6c09afed5fa8	
Álvarez Catalá, Luis	Alto: 174 cm.;Ancho: 185 cm.	Hacia  1866	P006517	Nuevas adquisiciones (adquirido al autor), 1867; Museo de Arte Moderno, 1971.		Lienzo	Pintura	Óleo	Doña Isabel la Católica en la cartuja de Miraflores	https://www.museodelprado.es/coleccion/obra-de-arte/doa-isabel-la-catolica-en-la-cartuja-de-miraflores/776a4bfd-2266-4b54-94b7-8aa84d8f9f32	
Aznar y García, Francisco	Alto: 95 cm.;Ancho: 137 cm.	Hacia  1866	P004741	Nuevas adquisiciones (adquirido al autor), 1867; Museo de Arte Moderno		Lienzo	Pintura	Óleo	La oración. Costumbres de la provincia de Salamanca	https://www.museodelprado.es/coleccion/obra-de-arte/la-oracion-costumbres-de-la-provincia-de-salamanca/aa12d838-6671-4304-abcf-091d9c4f99ac	
Nin y Tudó, José	Alto: 47 cm.;Ancho: 37 cm.	Hacia  1866	P006484	Adquirido al autor, 1867; Museo Nacional de Pintura y Escultura		Lienzo	Pintura	Óleo	Un estudio	https://www.museodelprado.es/coleccion/obra-de-arte/un-estudio/889464a2-12c6-4d2c-a29f-4656f56f0e40	
Pérez Rubio, Antonio	Alto: 34 cm.;Ancho: 47 cm.	Hacia  1866	P006228	Adquirido al autor, 1867; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Don Quijote en el carro, saliendo de la venta	https://www.museodelprado.es/coleccion/obra-de-arte/don-quijote-en-el-carro-saliendo-de-la-venta/fa256568-01c3-461c-88c5-0290d4e13084	
Rocha Icaza, Lorenzo	Alto: 162,5 cm.;Ancho: 218 cm.	Hacia  1866	P007869	Museo de Ultramar, hasta 1908; Museo de Arte Moderno, 1908-1971.		Lienzo	Pintura	Óleo	El sueño de don Ramiro	https://www.museodelprado.es/coleccion/obra-de-arte/el-sueo-de-don-ramiro/f8591adc-12c5-41e8-96a9-cfbcdc6af2e6	
Jiménez Fernández, José	Alto: 61 cm.;Ancho: 90 cm.	Hacia  1866	P004840	Adquirido a José Casto Giménez, padre del pintor, con destino al Museo del Prado, 1882; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Paisaje de Valdemaqueda	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-valdemaqueda/8c2d2881-e9e2-4c36-a2fc-d74e950b4777	
Puebla y Tolín, Dióscoro Teófilo	Alto: 114 cm.;Ancho: 89 cm.	Hacia  1866	P006005	Adquirido al autor, 1867; Museo del Prado, 1867-1896; Museo de Arte Moderno, 1896-1968.		Lienzo	Pintura	Óleo	La devoción de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/la-devocion-de-la-virgen/292ca0aa-4700-4866-8b82-84448d5e95f2	
Roca y Delgado, Mariano de la	Alto: 105 cm.;Ancho: 120,5 cm.	Hacia  1866	P005895	Nuevas Adquisiciones Museo de la Trinidad (cesión del Ministerio de Fomento), 1866; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Un país con cabras, bueyes y corderos	https://www.museodelprado.es/coleccion/obra-de-arte/un-pais-con-cabras-bueyes-y-corderos/6e91b8f0-bd67-4867-bedc-36776176fae2	
Torras y Armengol, Francisco	Alto: 198 cm.;Ancho: 219 cm.	Hacia  1866	P005805	Nuevas Adquisiciones Museo de la Trinidad, 1867; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	La Sacra Familia	https://www.museodelprado.es/coleccion/obra-de-arte/la-sacra-familia/26f6a538-cc0d-401f-9a74-4284f9a6c0dd	
Tapiró y Baró, José	Alto: 93 cm.;Ancho: 71 cm.	Hacia  1866	P006688	Nuevas Adquisiciones Museo de la Trinidad, 1867; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	El amor y el juego	https://www.museodelprado.es/coleccion/obra-de-arte/el-amor-y-el-juego/60051968-414c-4fb1-9650-9f50e5955e52	
Urgell e Inglada, Modesto	Alto: 74 cm.;Ancho: 184 cm.	Hacia  1866	P004722	Adquisición, 1866; Museo Nacional de Pintura y Escultura (Museo del Prado), 1866-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Después de la tempestad	https://www.museodelprado.es/coleccion/obra-de-arte/despues-de-la-tempestad/22e98fb8-2591-4ef1-9610-06510776a2f9	
Vera y Estaca, Alejo	Alto: 230 cm.;Ancho: 260 cm.	Hacia  1866	P007331	Adquirido al autor, 1867; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Santa Cecilia y San Valeriano	https://www.museodelprado.es/coleccion/obra-de-arte/santa-cecilia-y-san-valeriano/b3495e86-2101-48cb-b502-340511c9ae64	
Baudry, Paul-Jacques-Aimé	Alto: 83,5 cm.;Ancho: 178 cm.	1862	P002604	Adquirido por Eugenia de Montijo, 1863; adquirido por William Hood Stewart, 1871; adquirido por Ramón de Errazu, 1898; legado Ramón de Errazu y Rubio de Tejada, 1904		Lienzo	Pintura	Óleo	La perla y la ola (fábula persa)	https://www.museodelprado.es/coleccion/obra-de-arte/la-perla-y-la-ola-fabula-persa/51f1fd9f-19bb-4d4d-9d40-94a49bdba38d	
Mensaque y Alvarado, Antonio	Alto: 53 cm.;Ancho: 36 cm.	1862	P003306	Donación Mª. de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, 1894.		Lienzo	Pintura	Óleo	Naranjas y limones	https://www.museodelprado.es/coleccion/obra-de-arte/naranjas-y-limones/dc53546b-6056-4902-8b39-6cfe5c38cac7	
Suárez Llanos, Ignacio	Alto: 200 cm.;Ancho: 307 cm.	1862	P003926	Nuevas Adquisiciones Museo de la Trinidad, 1863. Museo del Prado, 1872.		Lienzo	Pintura	Óleo	Sor Marcela de San Félix, monja de las Trinitarias Descalzas de Madrid, viendo pasar el entierro de Lope de Vega, su padre	https://www.museodelprado.es/coleccion/obra-de-arte/sor-marcela-de-san-felix-monja-de-las-trinitarias/19e2be64-9a07-47aa-b0ad-c951ee75d265	
Balaca y Orejas Canseco, Ricardo	Alto: 140 cm.;Ancho: 230 cm.	1862	P004189	Adquirido al autor, 1863; Museo de la Trinidad; Museo de Arte Moderno		Lienzo	Pintura	Óleo	La Batalla de Almansa	https://www.museodelprado.es/coleccion/obra-de-arte/la-batalla-de-almansa/0d187e1f-6ea4-42a2-a024-afcf88a65e5b	
Lucas Velázquez, Eugenio	Alto: 29 cm.;Ancho: 39 cm.	1862	P004415	Donación de Juan Vitorica Casuso al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971		Tabla	Pintura	Óleo	Corrida de pueblo (El encierro)	https://www.museodelprado.es/coleccion/obra-de-arte/corrida-de-pueblo-el-encierro/f53adcf4-30d2-4ea4-b2fc-64e4f86d521c	
Lucas Velázquez, Eugenio	Alto: 108 cm.;Ancho: 81 cm.	1862	P004427	Donación de Juan Vitorica Casuso al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	Majas al balcón	https://www.museodelprado.es/coleccion/obra-de-arte/majas-al-balcon/8d0b68be-6fdc-4a08-b4c9-3b3ec71f3118	
Rico y Ortega, Martín	Alto: 53 cm.;Ancho: 107 cm.	1862	P004496	Ministerio de Fomento, 1866; Museo del Prado, 1866-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo, 1968-1971.		Lienzo	Pintura	Óleo	Paisaje de Suiza	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-suiza/f6bd61a5-cf59-4936-a371-26eb480db521	
Sans Cabot, Francisco	Alto: 310,5 cm.;Ancho: 424,5 cm.	1862	P005729	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971.		Lienzo	Pintura	Óleo	Episodio de Trafalgar	https://www.museodelprado.es/coleccion/obra-de-arte/episodio-de-trafalgar/c8373ddd-b863-4925-81a2-454ab463ff9d	
Cisneros Guerrero, Juan Francisco Wenceslao	Alto: 107 cm.;Ancho: 142 cm.	1862	P005891	Colección Real (Real Museo); Museo de Arte Moderno.		Lienzo	Pintura	Óleo	Jura del gobernador capitán general de Santo Domingo, don Pedro Santana	https://www.museodelprado.es/coleccion/obra-de-arte/jura-del-gobernador-capitan-general-de-santo/696e36bf-4ede-4176-9717-4ab6332133ad	
Hernández Amores, Germán	Alto: 244 cm.;Ancho: 390 cm.	1862	P006221	Adquirido al autor con destino al Museo de la Trinidad, 1862; Museo de la Trinidad, 1862-1872; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Viaje de la santísima Virgen y de san Juan a Éfeso después de la muerte del Salvador	https://www.museodelprado.es/coleccion/obra-de-arte/viaje-de-la-santisima-virgen-y-de-san-juan-a/dec37bbc-e4d2-4280-ba12-8093110a8d12	
Rosales Gallinas, Eduardo	Alto: 214 cm.;Ancho: 134 cm.	1862	P006608	Nuevas Adquisiciones Museo de la Trinidad, 1863; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971.		Lienzo	Pintura	Óleo	Estigmatización de Santa Catalina de Siena (copia)	https://www.museodelprado.es/coleccion/obra-de-arte/estigmatizacion-de-santa-catalina-de-siena-copia/956f9c4f-3a1c-416c-8b7a-ea43cd07da0f	
Vera y Estaca, Alejo	Alto: 223,6 cm.;Ancho: 232,5 cm.	1862	P006750	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Entierro de San Lorenzo en las catacumbas de Roma	https://www.museodelprado.es/coleccion/obra-de-arte/entierro-de-san-lorenzo-en-las-catacumbas-de-roma/9ace9c8c-5af5-48d4-8aa1-8075c03fff17	
Roca y Delgado, Mariano de la	Alto: 112 cm.;Ancho: 150 cm.	1862	P006914	Nuevas Adquisiciones Museo de la Trinidad, 1863; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Un redil de ovejas extramuros de la puerta de Bilbao de Madrid	https://www.museodelprado.es/coleccion/obra-de-arte/un-redil-de-ovejas-extramuros-de-la-puerta-de/960e34d2-e826-4135-880f-94382363c18b	
Herrer y Rodríguez, Joaquín María	Alto: 150 cm.;Ancho: 250 cm.	1862	P007059	Adquirido al autor con destino al Museo de la Trinidad, 1862; Museo de la Trinidad, 1862-1872; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Carlos V recibe en Yuste la visita de San Francisco de Borja	https://www.museodelprado.es/coleccion/obra-de-arte/carlos-v-recibe-en-yuste-la-visita-de-san/4a90ef06-deae-4780-bafd-5f22618ef754	
Maureta y Aracil, Gabriel	Alto: 111 cm.;Ancho: 167 cm.	1862	P007384	Adquirido al autor, 1863; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	La despedida	https://www.museodelprado.es/coleccion/obra-de-arte/la-despedida/837c3a9b-2eff-4d3d-867f-7fab12cff5bb	
Avrial y Flores, José María	Alto: 70 cm.;Ancho: 96 cm.	1862	P005905	Nuevas adquisiciones (adquirido a las hijas del pintor), 1907; Museo de Arte Moderno		Lienzo	Pintura	Óleo	La hija del Faraón sacando del Nilo a Moisés	https://www.museodelprado.es/coleccion/obra-de-arte/la-hija-del-faraon-sacando-del-nilo-a-moises/29dcb81e-a4b2-4da2-b6d7-305ce7a18491	
Martí y Monsó, José	Alto: 218 cm.;Ancho: 314 cm.	1862	P005722	Adquisición, 1863; Museo de la Trinidad; Museo del Prado, 1872; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Concilio III de Toledo	https://www.museodelprado.es/coleccion/obra-de-arte/concilio-iii-de-toledo/598a64f4-eb06-4859-bc55-9cb64b11f4fc	
Avrial y Flores, José María	Alto: 71 cm.;Ancho: 90 cm.	1862	P005510	Nuevas adquisiciones (adquirido a las hijas del pintor), 1907; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Panteón de los reyes de León	https://www.museodelprado.es/coleccion/obra-de-arte/panteon-de-los-reyes-de-leon/4419fbe2-68a7-4e6e-a105-d3dc4cb7a140	
Miranda y Rendón, Manuel	Alto: 226 cm.;Ancho: 141 cm.	1862	P003522	Colección Real, 1856	Serie Cronológica de los Reyes de España	Lienzo	Pintura	Óleo	Sancho Garcés IV	https://www.museodelprado.es/coleccion/obra-de-arte/sancho-garces-iv/14157024-c341-4cf3-b3ee-e863f5327bb4	
Mercadé y Fábregas, Benito	Alto: 155 cm.;Ancho: 200 cm.	1862	P006424	Adquirido al autor, 1863; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Últimos momento de Fray Charles Climaque	https://www.museodelprado.es/coleccion/obra-de-arte/ultimos-momento-de-fray-charles-climaque/651573e0-356c-4ada-9ebd-a71d105e32f7	
Muñoz Degrain, Antonio	Alto: 108 cm.;Ancho: 137 cm.	1862	P006003	Adquirido al autor, 1863; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Vista tomada en los Pirineos navarros	https://www.museodelprado.es/coleccion/obra-de-arte/vista-tomada-en-los-pirineos-navarros/1cfb38a6-1afe-4096-9b65-c78c5e5b8c24	
Valldeperas y Merich, Eusebio	Alto: 222 cm.;Ancho: 140 cm.	1862	P005179	Colección Real	Serie Cronológica de los Reyes de España	Lienzo	Pintura	Óleo	Sancho I	https://www.museodelprado.es/coleccion/obra-de-arte/sancho-i/a0d84edb-9220-421f-94b7-63b277066c15	
León y Escosura, Ignacio	Alto: 36 cm.;Ancho: 26 cm.	1862	P005921	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Tabla	Pintura	Óleo	Un almuerzo	https://www.museodelprado.es/coleccion/obra-de-arte/un-almuerzo/cb1ea4d2-01ce-4a7c-a587-dbad3e63ccc2	
Lozano Sirgo, Isidoro Santos	Alto: 282 cm.;Ancho: 365 cm.	1862	P006515	Nuevas Adquisiciones Museo de la Trinidad, 1863; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Doña Mariana de Pineda, en el momento de despedirse de las beatas de Santa María Egipciaca, en cuyo beaterio estaba presa, para ir a la capilla	https://www.museodelprado.es/coleccion/obra-de-arte/doa-mariana-de-pineda-en-el-momento-de-despedirse/72b9fdc4-3eb3-4d8e-bc8f-5c92f8dc0af9	
Ferrán Bayona, Manuel	Alto: 133 cm.;Ancho: 172 cm.	1862	P006887	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo del Prado, 1872; Museo de Arte Moderno.		Lienzo	Pintura	Óleo	Felipe III de Francia, moribundo, bendiciendo a sus hijos	https://www.museodelprado.es/coleccion/obra-de-arte/felipe-iii-de-francia-moribundo-bendiciendo-a-sus/508e348f-398a-4a03-bfc2-28dd95488e28	
Puebla y Tolín, Dióscoro Teófilo	Alto: 330 cm.;Ancho: 545 cm.	1862	P006766	Adquirido al autor, 1863; Museo del Prado, 1863-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo, 1968-1971.		Lienzo	Pintura	Óleo	Primer desembarco de Cristóbal Colón en América	https://www.museodelprado.es/coleccion/obra-de-arte/primer-desembarco-de-cristobal-colon-en-america/fe9c76e5-eae5-4586-9adb-83b8c92cbdce	
Fierros Álvarez, Dionisio	Alto: 138 cm.;Ancho: 206 cm.	1862	P005636	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	La salida de misa, en una aldea de las cercanías de Santiago de Galicia	https://www.museodelprado.es/coleccion/obra-de-arte/la-salida-de-misa-en-una-aldea-de-las-cercanias/eb3b5274-edef-4350-9d50-a8ff42cd85ec	
de la Rosa Flores, Simón	Alto: 114 cm.;Ancho: 90,5 cm.	1862	P007745	Museo de Ultramar, hasta 1908; Museo de Arte Moderno, 1908-1971; Museo Nacional Centro de Arte Reina Sofía, 2016		Lienzo	Pintura	Óleo	José Lemery e Ibarrola Ney y González	https://www.museodelprado.es/coleccion/obra-de-arte/jose-lemery-e-ibarrola-ney-y-gonzalez/f8c911a1-a215-43cf-bb1c-ad1fad573604	
"García ""Hispaleto"", Manuel"	Alto: 134 cm.;Ancho: 170 cm.	1862	P006042	Adquirido al autor con destino al Museo Nacional de Pintura y Escultura (Museo de la Trinidad) 1863; Museo del Prado, 1872; Museo de Arte Moderno, hasta 1971; Museo Nacional Centro de Arte Reina Sofía, 2016		Lienzo	Pintura	Óleo	Entierro del pastor Crisóstomo	https://www.museodelprado.es/coleccion/obra-de-arte/entierro-del-pastor-crisostomo/ca9c6531-c49d-4c4f-8ba4-d6f095e81995	
García Martínez, Juan	Alto: 331 cm.;Ancho: 284 cm.	1862	P006486	Adquisición, 1869		Lienzo	Pintura	Óleo	Manifestación del rey don Enrique IV de Castilla al pueblo segoviano	https://www.museodelprado.es/coleccion/obra-de-arte/manifestacion-del-rey-don-enrique-iv-de-castilla/327c4a9c-2c03-4bb8-9fc0-1bc1ff3d1637	
Jiménez Fernández, Federico	Alto: 82 cm.;Ancho: 107 cm.	1862	P004838	Adquirido al autor con destino al Museo de la Trinidad, 1862-1872; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Un cuadro de caza muerta	https://www.museodelprado.es/coleccion/obra-de-arte/un-cuadro-de-caza-muerta/4f91eb8a-c0b6-4bec-a5be-cadb0cfb255a	
Gonzalvo Pérez, Pablo	Alto: 175 cm.;Ancho: 127 cm.	1862	P006739	Nuevas Adquisiciones Museo de la Trinidad, 1863; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Capilla y sepulcros del condestable de Castilla, don Álvaro de Luna, y de su mujer, doña Juana de Pimentel, en la Catedral de Toledo	https://www.museodelprado.es/coleccion/obra-de-arte/capilla-y-sepulcros-del-condestable-de-castilla/735fc6c8-d278-4767-8006-5a26e8b45ab9	
Romea y Ezquerra, Ramón	Alto: 77 cm.;Ancho: 140 cm.	1862	P005955	Nuevas Adquisiciones Museo de la Trinidad, 1863-1872; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971.		Lienzo	Pintura	Óleo	Recuerdos de Villalba, paisaje	https://www.museodelprado.es/coleccion/obra-de-arte/recuerdos-de-villalba-paisaje/f584ffba-cdae-4edc-ae1f-78b010cfefb5	
Roldán y Martínez, José	Alto: 62 cm.;Ancho: 83 cm.	1862	P006057	Nuevas Adquisiciones Museo de la Trinidad, 1862; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Los pilluelos de Sevilla	https://www.museodelprado.es/coleccion/obra-de-arte/los-pilluelos-de-sevilla/e3073ed4-49ce-4b93-804e-7becbe65a2e4	
Sánchez Blanco, Pedro	Alto: 62 cm.;Ancho: 83 cm.	1862	P006481	Museo de la Trinidad, 1862; Museo del Prado, 1872-1896; Museo de Arte Moderno 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Molino de Dordrecht (Holanda)	https://www.museodelprado.es/coleccion/obra-de-arte/molino-de-dordrecht-holanda/e08b23bd-868f-466e-81ee-c99c38ed4f07	
Zamacois y Zabala, Eduardo	Alto: 27,3 cm.;Ancho: 21,5 cm.	1862	P007591	León Adolfo Laffitte Maurin (1809-1876); por herencia a Xavier Laffitte y Charlesteguy; legado por éste al Museo de Arte Moderno, 1930; Museo de Arte Moderno, 1930-1971; Museo Nacional Centro de Arte Reina Sofía, 2016	Colección León Adolfo Laffitte	Tabla	Pintura	Óleo	El autor y sus amigos	https://www.museodelprado.es/coleccion/obra-de-arte/el-autor-y-sus-amigos/5da04ac0-62c2-4f5d-ac38-8abaf2dcc8d8	
Hernández Tomé, Francisco	Alto: 90 cm.;Ancho: 165 cm.	1862 - 1864	P005467	Adquirido al autor con destino al Museo de la Trinidad, 1865; Museo de la Trinidad, 1865-1872; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	Interior de la Catedral de Toledo	https://www.museodelprado.es/coleccion/obra-de-arte/interior-de-la-catedral-de-toledo/0df377f5-3bd6-4356-a5e1-bd83a8abd20a	
Madrazo y Kuntz, Luis de	Alto: 45 cm.;Ancho: 38 cm.	Hacia  1867	P004480	Donación de Soledad Fernández Kuntz, 1968; Museo de Arte Moderno; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	Federico Kuntz Amor	https://www.museodelprado.es/coleccion/obra-de-arte/federico-kuntz-amor/57167883-b645-414a-b664-35560a5178fd	
Rosales Gallinas, Eduardo	Alto: 34 cm.;Ancho: 27 cm.	Hacia  1867	P004622	Adquirido para el Museo de Arte Moderno, 1959-1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado, 1971.		Cartón	Pintura	Óleo	Maximina Martínez de Pedrosa, con mantilla	https://www.museodelprado.es/coleccion/obra-de-arte/maximina-martinez-de-pedrosa-con-mantilla/df8d47b0-5388-4356-9942-79814eb1c852	
Fortuny y Marsal, Mariano	Alto: 80,5 cm.;Ancho: 65,5 cm.	Hacia  1867	P008178	Herederos del pintor, 1874; vendido en la Venta del Atelier Fortuny, Hôtel Drouot, París, 1875; Galería Anquin's, Reus, 1976; colección particular, Barcelona, 2014; adquirido por el Estado con destino al Museo del Prado a la Galería Nadal Fine Arts SLU, Barcelona, 2014.		Lienzo	Pintura	Óleo	San Andrés (copia de Ribera)	https://www.museodelprado.es/coleccion/obra-de-arte/san-andres-copia-de-ribera/d6613b1b-f520-49d7-83ac-a4ae1a935368	
Rosales Gallinas, Eduardo	Alto: 22 cm.;Ancho: 32 cm.	1863	P004618	Adquirido por el Museo de Arte Moderno, 1899-1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado.		Papel pegado en cartón	Pintura	Óleo	Doña Isabel la Católica dictando su testamento (Boceto)	https://www.museodelprado.es/coleccion/obra-de-arte/doa-isabel-la-catolica-dictando-su-testamento/f8a8c1f2-498b-4d73-882c-69302bd004eb	
Valldeperas y Merich, Eusebio	Alto: 190 cm.;Ancho: 147 cm.	1863	P004668	Museo de Arte Moderno, 1900-1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado, 1971.		Lienzo	Pintura	Óleo	Matilde Ferrán y Muedra, esposa del pintor	https://www.museodelprado.es/coleccion/obra-de-arte/matilde-ferran-y-muedra-esposa-del-pintor/373506c3-2148-4997-a8c5-e8f4d572245d	
